ch_0,ch_1,ch_2
-0.02026088986895047,-0.002829920276781195,-0.0223757579078665
-0.019485230950522237,-0.002715789378271438,-0.023244618205353618
-0.019796456399490125,-0.0041538974073773716,-0.02350960494368337
-0.020595951355062425,-0.005154536665941123,-0.022906329832039773
-0.021573740013991483,-0.004539723704510834,-0.022526388420374133
-0.0216811695281649,-0.0030259332106652437,-0.022110820282250643
-0.02150036561943125,-0.002787580797303235,-0.022677686501992866
-0.021345318600651808,-0.004150816494075116,-0.024201979613280855
-0.02060142287518829,-0.005479511401063064,-0.02355067408643663
-0.02005140413530171,-0.005629025963571621,-0.022382670067599975
-0.020256460629752837,-0.004719186563306721,-0.021467014448717237
-0.020449273506528698,-0.005423471975518623,-0.019391074602026492
-0.02177492388000246,-0.005864141257916344,-0.019765937395277433
-0.023283280825125985,-0.004869863005296793,-0.020966816009604372
-0.022375474145519547,-0.00490254433316295,-0.02033907367149368
-0.02270618460897822,-0.004771100066136569,-0.02071409471682273
-0.02279308500874322,-0.002338291096748435,-0.020973593564121984
-0.02208768273703754,-0.001061221951204061,-0.021601606931653805
-0.021864903828827664,-0.002123546892107697,-0.023226091798278503
-0.02164001671189908,-0.003261612846472417,-0.023441372832166962
-0.02175788722524885,-0.0035258733532828046,-0.022614844056079164
-0.021702824597014114,-0.004155303031438962,-0.02201688948844094
-0.021194107830524445,-0.00476927425552276,-0.021928854039288126
-0.02005791975534521,-0.0047361027100123465,-0.023037784558255225
-0.019674216673593037,-0.0037041195355413947,-0.023039914594846778
-0.021330106392269954,-0.0032107952847582055,-0.02191723251598887
-0.02400930861767847,-0.003526749651427963,-0.021643842046614736
-0.025425779313081875,-0.005566018899116898,-0.02339475031476468
-0.024299564756802283,-0.006001392193866195,-0.02394269722572062
-0.022871889086673036,-0.005253768904367462,-0.022482958229375072
-0.02265348484797869,-0.0033083449579862645,-0.02206095632573124
-0.023105298168957233,-0.002773676669676206,-0.02365588807151653
-0.023790247723809443,-0.003607423195717274,-0.026228270144201815
-0.024671011487953365,-0.0025575566269253613,-0.02693356691452209
-0.024825276341289282,-0.0003299190041161637,-0.024630455300211906
-0.02454836248944048,6.723373502381946e-05,-0.02222181501565501
-0.024024429876590148,-0.00017816432773543056,-0.021768944861833006
-0.023138585675042123,0.0007958582841638417,-0.02373500683461316
-0.02389961991866585,0.001148479213952669,-0.026100278773810714
